Customer_ID,Age,Gender,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Charge,Support_Calls,Satisfaction_Score,Usage_Hours,Lifetime_Value,Churn,Churn_Reason
CUST_0985,31,Male,East,Standard,Two Year,UPI,36,54.5,3,7.7,58,1962.0,No,Not Churned
CUST_0986,55,Male,East,Standard,Monthly,Credit Card,56,47.91,4,5.0,5,2682.96,No,Not Churned
CUST_0987,54,Male,West,Basic,Monthly,Bank Transfer,47,27.13,0,7.2,94,1275.11,Yes,High Price
CUST_0988,28,Female,East,Standard,Monthly,UPI,26,44.88,0,6.5,14,1166.88,Yes,Poor Service
CUST_0989,53,Male,East,Basic,Monthly,UPI,48,29.78,3,5.5,27,1429.44,Yes,Poor Service
CUST_0990,30,Female,South,Standard,One Year,Bank Transfer,21,63.82,4,9.0,55,1340.22,Yes,Competitor Offer
CUST_0991,60,Male,Central,Basic,One Year,Debit Card,13,33.23,1,7.0,28,431.99,Yes,Lack of Features
CUST_0992,20,Male,Central,Basic,Two Year,UPI,9,22.16,4,8.5,17,199.44,No,Not Churned
CUST_0993,50,Male,South,Standard,Two Year,Debit Card,11,54.63,2,5.2,33,600.93,Yes,Competitor Offer
CUST_0994,23,Female,West,Standard,Monthly,Debit Card,11,60.93,1,7.9,62,670.23,Yes,Competitor Offer
CUST_0995,27,Female,North,Premium,One Year,UPI,6,96.49,2,8.6,95,578.94,No,Not Churned
CUST_0996,22,Male,North,Standard,Monthly,Credit Card,1,51.75,1,6.6,99,51.75,Yes,Competitor Offer
CUST_0997,40,Female,North,Basic,Monthly,Debit Card,54,32.44,2,6.3,47,1751.76,Yes,High Price
CUST_0998,27,Male,South,Standard,One Year,UPI,6,69.06,3,5.0,14,414.36,No,Not Churned
CUST_0999,61,Female,South,Basic,Monthly,Debit Card,13,21.9,1,5.7,35,284.7,Yes,Lack of Features
CUST_1000,19,Female,East,Premium,Monthly,Bank Transfer,22,89.5,2,6.3,78,1969.0,No,Not Churned
CUST_1001,30,Male,North,Standard,Monthly,Credit Card,56,52.2,4,5.5,92,2923.2,Yes,Lack of Features
CUST_1002,57,Male,West,Standard,One Year,Credit Card,31,57.31,0,5.8,18,1776.61,No,Not Churned
CUST_1003,19,Male,West,Basic,One Year,Bank Transfer,22,23.04,4,7.2,38,506.88,No,Not Churned
CUST_1004,37,Male,North,Standard,Monthly,Bank Transfer,37,45.3,2,7.4,21,1676.1,Yes,High Price
CUST_1005,18,Female,North,Premium,Two Year,Debit Card,47,84.27,0,8.6,25,3960.69,Yes,Competitor Offer
CUST_1006,54,Female,North,Premium,Monthly,Bank Transfer,27,117.79,1,5.9,100,3180.33,Yes,Competitor Offer
CUST_1007,26,Female,South,Basic,Monthly,Credit Card,50,34.68,1,7.0,71,1734.0,No,Not Churned
CUST_1008,34,Male,South,Basic,One Year,Bank Transfer,52,33.23,1,6.4,62,1727.96,No,Not Churned
CUST_1009,26,Male,South,Premium,One Year,UPI,14,110.85,3,6.3,83,1551.9,Yes,Poor Service
CUST_1010,28,Female,Central,Premium,Two Year,UPI,47,76.38,1,6.5,12,3589.86,No,Not Churned
CUST_1011,32,Male,West,Basic,Monthly,Debit Card,58,37.19,1,6.7,100,2157.02,No,Not Churned
CUST_1012,41,Female,West,Standard,One Year,Credit Card,5,57.84,4,7.4,42,289.2,No,Not Churned
CUST_1013,55,Female,East,Basic,One Year,UPI,58,26.71,1,6.5,30,1549.18,Yes,Poor Service
CUST_1014,52,Female,South,Premium,Two Year,Bank Transfer,36,110.79,2,8.8,68,3988.44,No,Not Churned
CUST_1015,47,Female,Central,Basic,Monthly,UPI,32,36.05,2,4.4,34,1153.6,Yes,Customer Support
CUST_1016,48,Female,Central,Basic,One Year,UPI,34,36.91,0,8.6,13,1254.94,No,Not Churned
CUST_1017,22,Male,West,Standard,One Year,Debit Card,7,43.47,1,6.4,36,304.29,No,Not Churned
CUST_1018,61,Male,South,Basic,Monthly,Bank Transfer,42,39.39,3,6.7,15,1654.38,No,Not Churned
CUST_1019,31,Male,East,Standard,Monthly,Bank Transfer,48,68.79,3,7.0,90,3301.92,No,Not Churned
CUST_1020,28,Female,South,Standard,Monthly,Bank Transfer,10,50.72,1,8.1,38,507.2,No,Not Churned
CUST_1021,26,Female,North,Basic,One Year,Debit Card,50,21.32,1,5.7,22,1066.0,Yes,Poor Service
CUST_1022,51,Female,South,Standard,Two Year,Bank Transfer,17,45.01,0,6.0,23,765.17,No,Not Churned
CUST_1023,29,Female,North,Standard,One Year,Bank Transfer,30,69.78,0,7.8,58,2093.4,Yes,Lack of Features
CUST_1024,52,Male,North,Basic,One Year,UPI,21,31.26,2,4.5,86,656.46,Yes,High Price
CUST_1025,52,Male,East,Standard,One Year,UPI,60,50.7,8,6.9,41,3042.0,No,Not Churned
CUST_1026,18,Female,West,Premium,Monthly,Bank Transfer,13,84.41,2,5.8,86,1097.33,Yes,Competitor Offer
CUST_1027,57,Female,South,Standard,Monthly,Credit Card,1,47.71,4,5.5,16,47.71,Yes,Customer Support
CUST_1028,39,Female,North,Basic,Monthly,Credit Card,1,33.28,2,4.5,8,33.28,Yes,Poor Service
CUST_1029,46,Male,South,Basic,Monthly,Bank Transfer,47,28.39,2,8.2,47,1334.33,No,Not Churned
CUST_1030,25,Male,West,Basic,Monthly,Credit Card,33,39.31,3,7.2,31,1297.23,Yes,Customer Support
CUST_1031,28,Male,West,Standard,One Year,Debit Card,38,60.52,3,6.0,55,2299.76,No,Not Churned
CUST_1032,58,Female,Central,Standard,Monthly,UPI,25,63.76,2,6.8,9,1594.0,No,Not Churned
CUST_1033,54,Female,West,Standard,Monthly,Debit Card,26,48.78,3,5.4,10,1268.28,Yes,High Price
CUST_1034,31,Male,East,Basic,Monthly,UPI,13,21.58,1,6.2,81,280.54,No,Not Churned
CUST_1035,47,Female,North,Basic,Monthly,Credit Card,59,29.76,6,6.7,91,1755.84,No,Not Churned
CUST_1036,52,Male,Central,Standard,Two Year,Credit Card,28,49.44,2,7.1,60,1384.32,No,Not Churned
CUST_1037,38,Female,East,Standard,Two Year,Bank Transfer,33,46.06,4,7.6,93,1519.98,No,Not Churned
CUST_1038,54,Male,South,Basic,One Year,Credit Card,37,39.05,3,4.3,72,1444.85,Yes,High Price
CUST_1039,22,Female,North,Standard,Monthly,Credit Card,41,53.32,1,7.6,100,2186.12,No,Not Churned
CUST_1040,36,Male,West,Basic,One Year,Bank Transfer,30,23.49,1,4.4,48,704.7,Yes,Customer Support
CUST_1041,31,Male,North,Premium,Two Year,Bank Transfer,57,79.93,0,7.6,19,4556.01,No,Not Churned
CUST_1042,43,Male,South,Premium,One Year,UPI,49,84.04,0,6.7,94,4117.96,Yes,Customer Support
CUST_1043,21,Male,Central,Basic,Monthly,Credit Card,48,39.99,3,8.6,46,1919.52,No,Not Churned
CUST_1044,42,Male,Central,Basic,One Year,UPI,8,25.36,2,6.0,15,202.88,No,Not Churned
CUST_1045,62,Male,Central,Standard,Two Year,UPI,49,49.86,4,8.2,77,2443.14,No,Not Churned
CUST_1046,59,Female,West,Basic,One Year,Debit Card,47,33.19,5,5.2,15,1559.93,No,Not Churned
CUST_1047,42,Female,East,Standard,One Year,Credit Card,56,48.82,2,7.2,70,2733.92,No,Not Churned
CUST_1048,35,Female,East,Premium,Monthly,Credit Card,1,80.79,0,3.9,31,80.79,No,Not Churned
CUST_1049,57,Male,North,Standard,One Year,Debit Card,12,44.76,8,8.3,62,537.12,No,Not Churned
CUST_1050,25,Male,West,Premium,Monthly,UPI,5,85.63,8,9.6,94,428.15,Yes,Customer Support
CUST_1051,56,Female,Central,Standard,One Year,Credit Card,24,43.18,4,6.0,76,1036.32,No,Not Churned
CUST_1052,57,Male,Central,Basic,Monthly,UPI,6,20.37,0,7.2,25,122.22,Yes,Competitor Offer
CUST_1053,31,Male,South,Standard,Monthly,Debit Card,25,64.14,2,7.7,25,1603.5,No,Not Churned
CUST_1054,49,Male,South,Standard,Monthly,Bank Transfer,1,44.14,1,4.7,76,44.14,Yes,Lack of Features
CUST_1055,55,Male,Central,Standard,One Year,UPI,25,63.28,0,5.9,5,1582.0,No,Not Churned
CUST_1056,50,Male,Central,Basic,Monthly,Credit Card,1,35.95,1,5.8,62,35.95,No,Not Churned
CUST_1057,40,Female,West,Basic,One Year,Bank Transfer,32,30.76,2,10.0,17,984.32,No,Not Churned
CUST_1058,32,Female,East,Premium,One Year,UPI,42,85.48,2,8.6,77,3590.16,No,Not Churned
CUST_1059,50,Female,South,Basic,Monthly,UPI,42,22.9,1,6.7,96,961.8,No,Not Churned
CUST_1060,42,Female,East,Premium,Monthly,Bank Transfer,3,106.84,0,8.2,10,320.52,No,Not Churned
CUST_1061,34,Female,West,Premium,Monthly,Bank Transfer,49,100.07,0,7.3,91,4903.43,No,Not Churned
CUST_1062,50,Male,Central,Standard,Two Year,Bank Transfer,19,59.66,4,7.9,62,1133.54,No,Not Churned
CUST_1063,64,Male,East,Standard,One Year,Credit Card,60,40.26,1,5.4,21,2415.6,No,Not Churned
CUST_1064,19,Male,Central,Standard,Monthly,Credit Card,43,67.83,1,9.1,77,2916.69,No,Not Churned
CUST_1065,31,Male,Central,Premium,Monthly,UPI,29,73.31,2,5.8,16,2125.99,No,Not Churned
CUST_1066,57,Female,North,Basic,One Year,UPI,50,27.34,1,5.9,90,1367.0,Yes,Poor Service
CUST_1067,57,Female,East,Standard,Two Year,Debit Card,2,52.08,2,7.9,56,104.16,No,Not Churned
CUST_1068,56,Female,East,Standard,Two Year,Credit Card,9,40.04,1,7.5,80,360.36,No,Not Churned
CUST_1069,23,Male,Central,Standard,One Year,UPI,56,54.91,2,7.0,74,3074.96,No,Not Churned
CUST_1070,23,Female,West,Standard,Monthly,Bank Transfer,17,62.58,4,8.3,77,1063.86,No,Not Churned
CUST_1071,20,Male,North,Basic,Monthly,Bank Transfer,60,36.47,3,5.3,56,2188.2,No,Not Churned
CUST_1072,24,Female,Central,Standard,Monthly,Credit Card,46,66.38,1,9.8,41,3053.48,No,Not Churned
CUST_1073,25,Female,South,Premium,Monthly,Bank Transfer,36,94.39,2,6.2,7,3398.04,No,Not Churned
CUST_1074,59,Male,South,Basic,Monthly,Debit Card,17,32.61,2,6.9,12,554.37,No,Not Churned
CUST_1075,32,Male,North,Premium,Monthly,UPI,49,73.98,0,9.8,14,3625.02,No,Not Churned
CUST_1076,64,Female,West,Standard,Monthly,UPI,12,54.64,5,5.9,51,655.68,No,Not Churned
CUST_1077,46,Female,Central,Premium,Two Year,UPI,60,77.74,3,8.5,45,4664.4,No,Not Churned
CUST_1078,50,Male,East,Standard,One Year,Credit Card,20,51.09,3,6.7,68,1021.8,No,Not Churned
CUST_1079,47,Female,North,Standard,Two Year,Bank Transfer,50,49.88,4,5.7,46,2494.0,No,Not Churned
CUST_1080,56,Female,West,Basic,One Year,Debit Card,3,28.47,5,6.4,47,85.41,Yes,Poor Service
CUST_1081,44,Male,East,Premium,Monthly,Credit Card,43,98.58,1,7.8,13,4238.94,Yes,Poor Service
CUST_1082,53,Female,South,Basic,One Year,UPI,57,38.06,2,8.5,18,2169.42,No,Not Churned
CUST_1083,46,Male,South,Premium,Monthly,Debit Card,50,89.72,2,7.3,95,4486.0,No,Not Churned
CUST_1084,55,Female,East,Premium,One Year,UPI,4,119.06,1,4.6,100,476.24,No,Not Churned
CUST_1085,50,Male,North,Basic,Monthly,UPI,17,35.18,4,8.0,8,598.06,Yes,Customer Support
CUST_1086,54,Female,South,Basic,Two Year,Credit Card,50,30.23,0,6.8,6,1511.5,No,Not Churned
CUST_1087,44,Male,Central,Standard,Monthly,UPI,37,59.32,5,5.3,89,2194.84,Yes,Customer Support
CUST_1088,50,Female,East,Basic,Monthly,Debit Card,46,22.04,0,7.5,5,1013.84,No,Not Churned
CUST_1089,21,Male,East,Premium,Two Year,UPI,42,112.23,1,8.7,79,4713.66,No,Not Churned
CUST_1090,39,Female,South,Basic,Monthly,Bank Transfer,15,31.65,2,7.0,69,474.75,No,Not Churned
CUST_1091,19,Female,North,Basic,One Year,UPI,33,39.72,1,8.4,50,1310.76,No,Not Churned
CUST_1092,27,Female,Central,Premium,One Year,Credit Card,16,101.82,0,7.7,63,1629.12,No,Not Churned
CUST_1093,22,Female,North,Standard,Two Year,Debit Card,11,65.02,0,7.7,79,715.22,Yes,Customer Support
CUST_1094,27,Female,West,Premium,Two Year,Credit Card,55,109.99,0,6.5,11,6049.45,No,Not Churned
CUST_1095,50,Female,West,Basic,Two Year,Bank Transfer,20,26.91,1,8.2,70,538.2,No,Not Churned
CUST_1096,55,Female,South,Standard,Monthly,UPI,38,47.79,3,8.4,19,1816.02,No,Not Churned
CUST_1097,30,Female,South,Standard,Two Year,Credit Card,24,52.91,5,8.2,76,1269.84,No,Not Churned
CUST_1098,48,Female,South,Standard,One Year,Credit Card,54,54.02,1,6.5,51,2917.08,No,Not Churned
CUST_1099,64,Male,West,Standard,One Year,Credit Card,16,47.2,0,8.5,94,755.2,No,Not Churned
CUST_1100,53,Male,North,Standard,Monthly,Credit Card,30,66.84,0,7.6,44,2005.2,No,Not Churned
CUST_1101,62,Female,North,Standard,One Year,Bank Transfer,34,56.28,3,5.5,46,1913.52,No,Not Churned
CUST_1102,41,Male,South,Basic,Two Year,Bank Transfer,1,39.57,3,6.4,55,39.57,No,Not Churned
CUST_1103,32,Female,Central,Standard,Two Year,UPI,24,64.3,3,6.2,39,1543.2,Yes,Competitor Offer
CUST_1104,46,Female,North,Basic,Monthly,UPI,24,31.11,1,4.0,45,746.64,Yes,Competitor Offer
CUST_1105,25,Male,West,Standard,Monthly,Debit Card,9,68.41,0,8.5,89,615.69,No,Not Churned
CUST_1106,22,Female,East,Basic,Monthly,Bank Transfer,22,30.1,1,10.0,61,662.2,Yes,Competitor Offer
CUST_1107,46,Female,East,Standard,Two Year,Credit Card,12,66.61,6,8.8,42,799.32,Yes,Competitor Offer
CUST_1108,64,Male,East,Standard,One Year,Credit Card,17,50.74,2,7.2,76,862.58,Yes,High Price
CUST_1109,21,Male,Central,Basic,Monthly,Debit Card,25,27.57,3,6.2,100,689.25,No,Not Churned
CUST_1110,29,Female,South,Basic,Monthly,Credit Card,28,28.36,1,5.6,12,794.08,Yes,Competitor Offer
CUST_1111,62,Male,West,Basic,Monthly,Debit Card,15,30.93,2,7.2,78,463.95,Yes,Competitor Offer
CUST_1112,19,Male,Central,Standard,Monthly,UPI,30,56.6,0,8.5,67,1698.0,Yes,Competitor Offer
CUST_1113,44,Female,West,Premium,Two Year,Bank Transfer,51,94.82,5,6.0,91,4835.82,No,Not Churned
CUST_1114,48,Male,West,Basic,One Year,Debit Card,27,26.12,1,10.0,8,705.24,No,Not Churned
CUST_1115,53,Male,South,Standard,Monthly,Credit Card,22,67.82,3,4.9,52,1492.04,Yes,Poor Service
CUST_1116,53,Female,East,Basic,One Year,Debit Card,10,31.77,2,7.3,56,317.7,No,Not Churned
CUST_1117,43,Male,South,Standard,Monthly,UPI,58,52.23,2,7.1,42,3029.34,No,Not Churned
CUST_1118,60,Male,Central,Premium,Two Year,Credit Card,31,102.56,1,7.0,98,3179.36,No,Not Churned
CUST_1119,44,Female,Central,Basic,Monthly,UPI,27,35.36,2,6.1,91,954.72,No,Not Churned
CUST_1120,22,Female,Central,Standard,Monthly,UPI,12,68.82,0,7.1,9,825.84,Yes,Poor Service
CUST_1121,37,Female,South,Basic,Monthly,Debit Card,46,29.99,2,6.3,89,1379.54,No,Not Churned
CUST_1122,28,Male,West,Basic,One Year,UPI,31,22.24,1,8.9,74,689.44,Yes,Poor Service
CUST_1123,27,Female,West,Basic,One Year,Credit Card,32,28.82,0,9.4,85,922.24,Yes,Lack of Features
CUST_1124,57,Female,North,Basic,One Year,UPI,32,29.58,6,6.4,93,946.56,No,Not Churned
CUST_1125,55,Male,Central,Standard,Monthly,UPI,41,66.91,2,4.5,28,2743.31,No,Not Churned
CUST_1126,23,Female,West,Standard,Monthly,Debit Card,59,51.84,4,7.5,90,3058.56,Yes,High Price
CUST_1127,25,Female,North,Standard,Monthly,UPI,45,68.6,0,7.4,81,3087.0,Yes,Customer Support
CUST_1128,40,Female,West,Basic,One Year,Bank Transfer,35,29.7,1,7.2,21,1039.5,No,Not Churned
CUST_1129,64,Female,Central,Basic,Monthly,Debit Card,53,39.48,1,7.8,82,2092.44,No,Not Churned
CUST_1130,43,Male,East,Standard,One Year,Debit Card,46,40.25,2,9.1,94,1851.5,No,Not Churned
CUST_1131,63,Female,Central,Premium,Two Year,Credit Card,21,114.94,1,8.2,87,2413.74,No,Not Churned
CUST_1132,60,Female,South,Basic,Two Year,Credit Card,10,38.62,1,7.8,30,386.2,Yes,Competitor Offer
CUST_1133,29,Male,West,Premium,Monthly,Credit Card,16,118.05,1,8.1,7,1888.8,No,Not Churned
CUST_1134,43,Female,West,Standard,Monthly,Credit Card,7,40.39,2,7.4,6,282.73,Yes,Poor Service
CUST_1135,30,Male,South,Standard,Monthly,Bank Transfer,4,45.15,3,5.6,96,180.6,Yes,High Price
CUST_1136,57,Male,South,Standard,One Year,Debit Card,27,59.61,3,9.2,6,1609.47,Yes,Competitor Offer
CUST_1137,35,Male,East,Basic,Two Year,UPI,52,20.51,0,7.2,26,1066.52,No,Not Churned
CUST_1138,42,Female,West,Basic,Monthly,Credit Card,55,21.27,7,5.6,75,1169.85,Yes,Lack of Features
CUST_1139,50,Male,West,Standard,Monthly,Credit Card,25,46.63,2,5.3,8,1165.75,Yes,Customer Support
CUST_1140,64,Male,East,Basic,Two Year,Credit Card,31,30.25,2,5.6,42,937.75,Yes,Competitor Offer
CUST_1141,57,Male,North,Premium,Two Year,UPI,11,97.3,2,5.2,88,1070.3,Yes,Customer Support
CUST_1142,60,Female,East,Standard,Monthly,Credit Card,48,41.03,2,8.0,74,1969.44,No,Not Churned
CUST_1143,29,Female,Central,Basic,One Year,UPI,20,23.41,0,6.7,77,468.2,No,Not Churned
CUST_1144,61,Female,West,Standard,Monthly,Debit Card,36,54.99,3,8.2,56,1979.64,No,Not Churned
CUST_1145,53,Female,South,Basic,Monthly,Debit Card,54,31.88,0,8.8,35,1721.52,Yes,Competitor Offer
CUST_1146,21,Female,Central,Standard,Two Year,Debit Card,54,44.45,1,8.4,30,2400.3,No,Not Churned
CUST_1147,22,Female,West,Standard,Two Year,Bank Transfer,55,51.97,4,8.0,40,2858.35,No,Not Churned
CUST_1148,54,Female,East,Premium,One Year,UPI,17,115.22,2,7.4,30,1958.74,No,Not Churned
CUST_1149,25,Male,Central,Standard,Monthly,Credit Card,45,69.97,3,6.7,32,3148.65,Yes,Lack of Features
CUST_1150,59,Male,West,Standard,Two Year,Credit Card,11,69.62,3,6.8,9,765.82,Yes,High Price
CUST_1151,45,Male,North,Standard,Monthly,Credit Card,30,66.45,3,7.9,78,1993.5,No,Not Churned
CUST_1152,48,Male,North,Premium,Monthly,Credit Card,35,89.73,1,5.6,22,3140.55,No,Not Churned
CUST_1153,26,Female,South,Basic,One Year,Bank Transfer,41,33.73,1,6.9,19,1382.93,No,Not Churned
CUST_1154,46,Male,West,Basic,Monthly,Credit Card,38,28.33,2,5.9,61,1076.54,Yes,Customer Support
CUST_1155,31,Male,North,Basic,One Year,Bank Transfer,22,32.97,1,8.8,9,725.34,No,Not Churned
CUST_1156,57,Male,East,Basic,One Year,UPI,53,26.19,2,8.1,41,1388.07,No,Not Churned
CUST_1157,58,Male,West,Standard,Monthly,Debit Card,43,58.19,4,10.0,90,2502.17,No,Not Churned
CUST_1158,39,Female,East,Standard,Monthly,Credit Card,48,55.71,5,5.9,90,2674.08,No,Not Churned
CUST_1159,28,Female,East,Standard,Monthly,Debit Card,51,40.73,1,6.0,26,2077.23,No,Not Churned
CUST_1160,40,Female,North,Basic,Monthly,UPI,27,35.81,3,7.1,56,966.87,No,Not Churned
CUST_1161,18,Male,West,Standard,One Year,UPI,37,40.36,1,5.9,19,1493.32,No,Not Churned
CUST_1162,63,Female,Central,Basic,Two Year,Credit Card,46,25.86,2,7.8,21,1189.56,No,Not Churned
CUST_1163,54,Male,North,Standard,Monthly,UPI,49,40.18,4,6.9,55,1968.82,No,Not Churned
CUST_1164,38,Female,North,Standard,Monthly,Debit Card,35,51.29,2,6.3,49,1795.15,No,Not Churned
CUST_1165,43,Female,West,Basic,One Year,Credit Card,4,21.26,1,8.6,67,85.04,No,Not Churned
CUST_1166,63,Female,West,Basic,Two Year,Bank Transfer,16,38.27,3,4.2,32,612.32,Yes,Customer Support
CUST_1167,53,Female,East,Basic,Monthly,Credit Card,16,28.31,3,7.8,63,452.96,Yes,High Price
CUST_1168,40,Female,West,Premium,Monthly,Debit Card,21,92.97,3,6.2,90,1952.37,No,Not Churned
CUST_1169,18,Male,East,Premium,One Year,Credit Card,26,87.49,4,8.2,25,2274.74,No,Not Churned
CUST_1170,57,Female,North,Standard,Monthly,Credit Card,57,58.83,2,8.6,46,3353.31,Yes,Customer Support
CUST_1171,32,Male,South,Basic,Monthly,Debit Card,36,35.69,3,3.6,85,1284.84,Yes,Poor Service
CUST_1172,38,Male,Central,Standard,One Year,Credit Card,19,59.44,1,6.7,73,1129.36,No,Not Churned
CUST_1173,64,Male,North,Standard,One Year,Credit Card,58,62.45,1,7.1,86,3622.1,Yes,High Price
CUST_1174,26,Male,West,Standard,One Year,Debit Card,17,67.18,1,3.5,21,1142.06,No,Not Churned
CUST_1175,26,Male,Central,Basic,One Year,UPI,45,37.27,1,7.3,72,1677.15,No,Not Churned
CUST_1176,27,Female,South,Basic,One Year,Debit Card,26,33.48,3,6.2,11,870.48,Yes,Lack of Features
CUST_1177,43,Female,South,Standard,Monthly,Credit Card,22,46.44,4,5.2,93,1021.68,No,Not Churned
CUST_1178,58,Female,East,Standard,Monthly,Bank Transfer,55,59.13,2,6.0,44,3252.15,Yes,Competitor Offer
CUST_1179,52,Female,Central,Basic,Monthly,Bank Transfer,58,30.12,2,5.8,44,1746.96,No,Not Churned
CUST_1180,42,Male,East,Basic,Monthly,Debit Card,56,34.34,4,6.1,47,1923.04,Yes,Competitor Offer
CUST_1181,43,Female,North,Standard,One Year,Bank Transfer,28,64.99,2,7.3,77,1819.72,No,Not Churned
CUST_1182,28,Female,Central,Premium,Two Year,Credit Card,1,107.14,2,8.5,87,107.14,No,Not Churned
CUST_1183,55,Male,North,Premium,Two Year,Credit Card,44,112.33,2,6.9,55,4942.52,No,Not Churned
CUST_1184,19,Male,East,Standard,One Year,Debit Card,36,41.92,1,8.7,77,1509.12,Yes,High Price
CUST_1185,24,Female,Central,Standard,Monthly,Credit Card,43,40.95,5,5.4,27,1760.85,No,Not Churned
CUST_1186,35,Female,East,Basic,Monthly,UPI,37,25.17,5,7.2,99,931.29,Yes,Poor Service
CUST_1187,44,Male,Central,Standard,Two Year,Credit Card,2,67.02,0,10.0,36,134.04,No,Not Churned
CUST_1188,51,Female,East,Standard,One Year,Debit Card,17,64.71,0,4.6,35,1100.07,Yes,Lack of Features
CUST_1189,44,Female,South,Standard,One Year,UPI,40,60.48,2,4.6,21,2419.2,No,Not Churned
CUST_1190,34,Female,East,Standard,One Year,UPI,38,61.02,1,8.9,62,2318.76,No,Not Churned
CUST_1191,60,Female,South,Basic,One Year,Bank Transfer,21,34.53,2,7.3,90,725.13,No,Not Churned
CUST_1192,61,Male,East,Basic,Two Year,Credit Card,9,38.85,1,6.1,39,349.65,No,Not Churned
CUST_1193,41,Male,Central,Basic,Monthly,Debit Card,13,36.64,3,5.3,34,476.32,No,Not Churned
CUST_1194,42,Male,Central,Basic,One Year,Bank Transfer,11,32.47,2,6.9,68,357.17,No,Not Churned
CUST_1195,24,Female,Central,Basic,Two Year,Bank Transfer,16,33.31,0,7.2,57,532.96,Yes,Competitor Offer
CUST_1196,23,Female,West,Premium,Monthly,Credit Card,16,80.69,2,7.2,55,1291.04,No,Not Churned
CUST_1197,41,Female,North,Standard,One Year,Credit Card,59,59.72,2,5.3,41,3523.48,No,Not Churned
CUST_1198,50,Female,Central,Standard,Monthly,Debit Card,2,52.74,0,6.5,94,105.48,No,Not Churned
CUST_1199,46,Female,South,Premium,Two Year,Bank Transfer,42,77.65,0,6.1,10,3261.3,No,Not Churned
CUST_1200,60,Male,Central,Premium,Monthly,Debit Card,44,110.32,0,8.0,38,4854.08,Yes,Competitor Offer
CUST_1201,39,Female,West,Standard,One Year,Bank Transfer,8,55.31,5,5.4,60,442.48,No,Not Churned
CUST_1202,43,Female,South,Premium,Monthly,Bank Transfer,43,118.87,3,7.1,100,5111.41,No,Not Churned
CUST_1203,45,Male,West,Basic,One Year,Bank Transfer,42,25.63,2,10.0,29,1076.46,Yes,Poor Service
CUST_1204,38,Female,South,Basic,Monthly,Credit Card,13,29.61,2,5.3,17,384.93,Yes,Customer Support
CUST_1205,24,Male,East,Standard,Monthly,Bank Transfer,57,53.44,1,5.9,67,3046.08,No,Not Churned
CUST_1206,34,Male,North,Standard,Monthly,Bank Transfer,17,43.62,3,6.9,70,741.54,No,Not Churned
CUST_1207,37,Male,North,Standard,Two Year,Bank Transfer,39,52.78,1,2.6,9,2058.42,Yes,High Price
CUST_1208,58,Male,West,Basic,Monthly,UPI,24,25.75,2,4.9,79,618.0,No,Not Churned
CUST_1209,37,Male,North,Basic,Monthly,Credit Card,3,23.21,0,7.5,15,69.63,Yes,Poor Service
CUST_1210,39,Female,West,Standard,One Year,UPI,30,48.46,2,6.7,92,1453.8,No,Not Churned
CUST_1211,45,Male,West,Basic,One Year,Credit Card,52,24.67,4,8.6,82,1282.84,No,Not Churned
CUST_1212,57,Male,West,Standard,Two Year,Debit Card,13,62.02,3,6.6,98,806.26,No,Not Churned
CUST_1213,24,Female,North,Standard,Monthly,UPI,19,40.92,1,6.5,48,777.48,Yes,Poor Service
CUST_1214,18,Female,West,Standard,One Year,Debit Card,7,58.52,1,5.9,89,409.64,No,Not Churned
CUST_1215,49,Male,North,Standard,Monthly,Bank Transfer,9,62.82,1,6.5,73,565.38,No,Not Churned
CUST_1216,30,Female,West,Premium,Monthly,Debit Card,19,94.04,1,5.2,6,1786.76,Yes,Poor Service
CUST_1217,47,Female,Central,Standard,One Year,Debit Card,45,67.95,1,6.8,44,3057.75,No,Not Churned
CUST_1218,40,Male,West,Standard,One Year,Debit Card,54,61.24,2,5.5,41,3306.96,No,Not Churned
CUST_1219,36,Male,South,Standard,One Year,Debit Card,40,62.44,1,5.2,53,2497.6,No,Not Churned
CUST_1220,49,Female,West,Basic,Monthly,Credit Card,22,23.94,2,6.0,79,526.68,Yes,Poor Service
CUST_1221,47,Male,East,Basic,Monthly,UPI,18,35.55,2,7.7,40,639.9,Yes,Customer Support
CUST_1222,46,Male,West,Basic,Monthly,Credit Card,23,36.64,2,7.2,79,842.72,No,Not Churned
CUST_1223,62,Female,South,Standard,Two Year,Credit Card,2,50.84,1,8.0,77,101.68,No,Not Churned
CUST_1224,46,Male,South,Standard,Monthly,Credit Card,50,46.4,2,5.6,74,2320.0,Yes,Lack of Features
CUST_1225,47,Male,North,Premium,Monthly,Debit Card,50,89.25,0,7.0,38,4462.5,No,Not Churned
CUST_1226,33,Male,Central,Basic,Monthly,Credit Card,11,34.79,0,9.6,62,382.69,Yes,Poor Service
CUST_1227,57,Male,West,Basic,One Year,UPI,31,28.35,2,9.1,41,878.85,No,Not Churned
CUST_1228,36,Male,North,Premium,Monthly,Credit Card,33,106.83,1,5.1,100,3525.39,No,Not Churned
CUST_1229,35,Female,Central,Basic,Two Year,Bank Transfer,14,22.27,1,5.5,64,311.78,No,Not Churned
CUST_1230,18,Female,West,Standard,Monthly,Debit Card,16,64.18,7,9.5,16,1026.88,No,Not Churned
CUST_1231,31,Male,East,Standard,Two Year,Bank Transfer,11,47.6,0,7.7,36,523.6,Yes,Poor Service
